person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log
22.0,113028,MORTGAGE,3.0,MEDICAL,C,12075,10.99,0,0.11,N,2,11.635399701936935
25.0,113135,MORTGAGE,9.0,PERSONAL,B,25000,10.59,0,0.22,N,2,11.636345913844021
23.0,113200,MORTGAGE,3.0,EDUCATION,B,24250,10.62,0,0.21,N,3,11.636920278634463
24.0,113217,MORTGAGE,2.0,EDUCATION,A,6000,7.88,0,0.05,N,3,11.637070442711082
23.0,113316,MORTGAGE,7.0,EDUCATION,B,3000,10.99,0,0.03,N,3,11.63794447989123
24.0,113676,MORTGAGE,8.0,EDUCATION,A,7200,6.99,0,0.06,N,2,11.641116372556473
23.0,113698,MORTGAGE,7.0,EDUCATION,A,15000,7.9,0,0.13,N,4,11.641309884625192
23.0,42000,RENT,7.0,VENTURE,B,15000,11.83,1,0.36,N,4,10.645448706505872
23.0,114000,MORTGAGE,1.0,EDUCATION,B,17325,11.99,0,0.15,N,2,11.643962499267984
22.0,27560,OWN,6.0,EDUCATION,B,2800,11.49,0,0.1,N,4,10.224157008939576
23.0,114000,OWN,7.0,VENTURE,A,6000,8.49,0,0.05,N,4,11.643962499267984
24.0,42000,RENT,0.0,VENTURE,B,15000,11.58,1,0.36,N,4,10.645448706505872
23.0,114000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.07,N,4,11.643962499267984
25.0,36000,RENT,1.0,MEDICAL,D,15000,15.05,1,0.42,Y,2,10.491301994830229
23.0,114000,MORTGAGE,4.0,PERSONAL,B,10000,10.99,0,0.09,N,2,11.643962499267984
26.0,114000,MORTGAGE,10.0,PERSONAL,A,14400,7.14,0,0.13,N,2,11.643962499267984
24.0,42300,RENT,8.0,PERSONAL,B,15000,11.99,1,0.35,N,4,10.652566005416872
24.0,114000,MORTGAGE,8.0,VENTURE,B,4000,10.99,0,0.04,N,2,11.643962499267984
25.0,102000,MORTGAGE,7.0,HOMEIMPROVEMENT,G,25000,20.16,1,0.25,Y,4,11.532737896139919
25.0,114000,MORTGAGE,4.0,EDUCATION,A,10000,9.32,0,0.09,N,4,11.643962499267984
24.0,114000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,9.76,0,0.13,N,3,11.643962499267984
25.0,27336,OWN,9.0,VENTURE,C,5500,13.23,0,0.2,N,4,10.215996374922929
23.0,36500,RENT,2.0,HOMEIMPROVEMENT,D,15000,15.65,1,0.41,N,3,10.505094936455558
23.0,114600,MORTGAGE,7.0,EDUCATION,C,10000,13.06,0,0.09,N,3,11.649211809228195
25.0,114996,MORTGAGE,7.0,DEBTCONSOLIDATION,C,5000,13.49,0,0.04,N,3,11.652661320048594
24.0,27168,OWN,5.0,VENTURE,B,7500,9.99,0,0.28,N,2,10.209831896443099
25.0,102996,MORTGAGE,4.0,DEBTCONSOLIDATION,D,20000,14.54,1,0.19,Y,3,11.542455140574004
26.0,114996,MORTGAGE,1.0,EDUCATION,B,24000,10.62,0,0.21,N,3,11.652661320048594
23.0,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,N,2,11.652696102959753
24.0,42900,RENT,5.0,VENTURE,A,15000,10.99,1,0.35,N,2,10.666650414667744
25.0,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,19000,13.49,0,0.17,N,4,11.652696102959753
25.0,115000,MORTGAGE,9.0,PERSONAL,A,4000,6.03,0,0.03,N,4,11.652696102959753
22.0,43000,RENT,0.0,EDUCATION,A,15000,8.49,1,0.35,N,2,10.668978650219241
23.0,115000,MORTGAGE,4.0,EDUCATION,A,24000,7.9,0,0.21,N,3,11.652696102959753
22.0,43000,RENT,7.0,DEBTCONSOLIDATION,B,15000,10.99,1,0.35,N,2,10.668978650219241
24.0,37680,RENT,8.0,EDUCATION,G,15000,19.82,1,0.4,N,2,10.53691126761627
24.0,115000,MORTGAGE,3.0,VENTURE,A,15000,6.03,0,0.13,N,2,11.652696102959753
25.0,38400,RENT,3.0,DEBTCONSOLIDATION,B,15000,10.65,1,0.39,N,2,10.555838779903407
25.0,115000,MORTGAGE,7.0,PERSONAL,A,18000,7.51,0,0.16,N,2,11.652696102959753
23.0,115000,OWN,7.0,EDUCATION,C,5000,14.27,0,0.04,N,4,11.652696102959753
25.0,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7000,10.99,0,0.06,Y,4,11.652696102959753
25.0,115000,MORTGAGE,9.0,MEDICAL,C,19000,13.49,0,0.17,Y,3,11.652696102959753
23.0,45000,RENT,1.0,PERSONAL,A,15000,7.9,1,0.33,N,4,10.714439990727769
23.0,115000,MORTGAGE,1.0,VENTURE,A,8000,8.49,0,0.07,N,4,11.652696102959753
22.0,115000,MORTGAGE,6.0,VENTURE,A,12000,5.99,0,0.1,N,4,11.652696102959753
23.0,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5600,5.42,0,0.05,N,3,11.652696102959753
23.0,115000,MORTGAGE,3.0,EDUCATION,B,10000,10.59,0,0.09,N,2,11.652696102959753
24.0,115000,OWN,8.0,DEBTCONSOLIDATION,D,35000,16.89,0,0.3,Y,4,11.652696102959753
25.0,115000,MORTGAGE,3.0,EDUCATION,A,7600,6.99,0,0.07,N,4,11.652696102959753
23.0,45000,RENT,5.0,PERSONAL,A,15000,7.49,1,0.33,N,4,10.714439990727769
22.0,103000,MORTGAGE,6.0,PERSONAL,B,15000,9.63,1,0.15,N,4,11.542493975902508
26.0,45000,RENT,10.0,DEBTCONSOLIDATION,A,15000,7.29,1,0.33,N,4,10.714439990727769
22.0,45000,RENT,0.0,DEBTCONSOLIDATION,B,15000,10.37,1,0.33,N,2,10.714439990727769
23.0,39000,RENT,7.0,MEDICAL,D,15000,15.28,1,0.38,N,3,10.571342565808699
26.0,45000,RENT,3.0,EDUCATION,B,15000,8.88,1,0.33,N,3,10.714439990727769
22.0,115000,MORTGAGE,7.0,VENTURE,A,13600,7.29,0,0.12,N,3,11.652696102959753
25.0,115000,MORTGAGE,1.0,EDUCATION,D,20000,15.65,0,0.17,Y,2,11.652696102959753
25.0,115000,MORTGAGE,4.0,VENTURE,A,20000,6.91,0,0.17,N,2,11.652696102959753
23.0,45000,RENT,0.0,MEDICAL,B,15000,10.99,1,0.33,N,3,10.714439990727769
25.0,115000,MORTGAGE,4.0,MEDICAL,A,4000,7.88,0,0.03,N,4,11.652696102959753
24.0,115000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,1500,6.76,0,0.01,N,4,11.652696102959753
24.0,115000,OWN,8.0,HOMEIMPROVEMENT,A,10000,7.51,0,0.09,N,3,11.652696102959753
25.0,45000,RENT,0.0,MEDICAL,C,15000,13.48,1,0.33,N,2,10.714439990727769
24.0,115000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.07,N,4,11.652696102959753
26.0,115000,MORTGAGE,5.0,VENTURE,B,6000,10.75,0,0.05,N,2,11.652696102959753
26.0,39000,RENT,1.0,VENTURE,D,15000,16.07,1,0.38,Y,4,10.571342565808699
26.0,103000,MORTGAGE,0.0,PERSONAL,C,14000,13.57,1,0.14,N,4,11.542493975902508
25.0,115000,OWN,5.0,VENTURE,F,8000,19.13,0,0.07,Y,2,11.652696102959753
23.0,103000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,16750,10.99,1,0.16,N,2,11.542493975902508
23.0,39000,RENT,1.0,EDUCATION,B,15000,12.21,1,0.38,N,4,10.571342565808699
23.0,45000,RENT,7.0,PERSONAL,C,15000,12.84,1,0.33,N,3,10.714439990727769
23.0,115000,MORTGAGE,3.0,EDUCATION,B,13000,11.83,0,0.11,N,4,11.652696102959753
26.0,115000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,12.87,0,0.13,Y,3,11.652696102959753
24.0,115000,MORTGAGE,8.0,EDUCATION,B,15000,11.48,0,0.13,N,3,11.652696102959753
25.0,45000,RENT,4.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.33,N,3,10.714439990727769
26.0,39000,RENT,3.0,MEDICAL,D,15000,15.37,1,0.38,N,2,10.571342565808699
26.0,115000,MORTGAGE,3.0,EDUCATION,C,20000,13.16,0,0.17,Y,2,11.652696102959753
25.0,115000,MORTGAGE,4.0,VENTURE,C,25000,12.53,0,0.22,Y,4,11.652696102959753
21.0,115000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,20000,10.83,0,0.17,N,4,11.652696102959753
25.0,39000,RENT,4.0,HOMEIMPROVEMENT,D,15000,12.92,1,0.38,N,2,10.571342565808699
25.0,115200,MORTGAGE,1.0,VENTURE,A,14000,6.62,0,0.12,N,3,11.654433707761807
26.0,115200,MORTGAGE,10.0,DEBTCONSOLIDATION,C,4500,11.97,0,0.04,Y,2,11.654433707761807
26.0,46890,RENT,9.0,PERSONAL,C,15000,12.99,1,0.32,Y,3,10.755581038365076
24.0,115500,MORTGAGE,2.0,EDUCATION,D,3200,16.29,0,0.03,N,2,11.657034466915164
26.0,47000,RENT,7.0,MEDICAL,A,15000,7.9,1,0.32,N,4,10.757924157061597
24.0,115500,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000,7.75,0,0.09,N,4,11.657034466915164
26.0,115600,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9925,7.29,0,0.09,N,4,11.65789988570203
20.0,115731,MORTGAGE,4.0,DEBTCONSOLIDATION,B,9625,10.74,0,0.08,N,3,11.65903245229653
25.0,115731,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7200,7.14,0,0.06,N,4,11.65903245229653
24.0,115800,MORTGAGE,5.0,PERSONAL,B,12000,10.99,0,0.1,N,3,11.659628479662329
24.0,47000,RENT,8.0,VENTURE,E,15000,18.64,1,0.32,N,4,10.757924157061597
25.0,116000,MORTGAGE,0.0,EDUCATION,D,35000,17.58,0,0.3,Y,4,11.661354090741
23.0,116000,MORTGAGE,8.0,EDUCATION,D,15825,15.62,0,0.14,Y,4,11.661354090741
22.0,116000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.25,0,0.1,N,4,11.661354090741
23.0,47000,RENT,3.0,VENTURE,B,15000,11.48,1,0.32,N,4,10.757924157061597
25.0,31000,RENT,2.0,EDUCATION,A,1800,8.32,0,0.06,N,2,10.34177474101152
25.0,116000,MORTGAGE,9.0,VENTURE,B,19950,9.96,0,0.17,N,4,11.661354090741
23.0,116004,MORTGAGE,1.0,PERSONAL,C,14000,12.99,0,0.12,N,2,11.661388572607851
22.0,33000,RENT,1.0,EDUCATION,A,1800,5.42,0,0.05,N,2,10.404293143019792
26.0,116004,MORTGAGE,11.0,VENTURE,B,20000,12.21,0,0.17,N,2,11.661388572607851
23.0,33195,RENT,5.0,EDUCATION,B,1800,11.99,0,0.05,N,4,10.410184665718338
24.0,26400,OWN,8.0,VENTURE,B,3000,10.59,0,0.11,N,2,10.181157167204903
24.0,33660,RENT,3.0,PERSONAL,A,1800,7.51,0,0.05,N,4,10.424095176156737
21.0,34000,RENT,4.0,EDUCATION,B,1800,11.49,0,0.05,N,4,10.434145214930487
22.0,116700,MORTGAGE,0.0,EDUCATION,A,6000,8.49,0,0.05,N,4,11.667370387218226
23.0,35000,RENT,4.0,EDUCATION,B,1800,10.59,0,0.05,N,3,10.463131911491967
23.0,104736,MORTGAGE,3.0,DEBTCONSOLIDATION,D,25000,14.11,1,0.24,Y,2,11.559207725070786
24.0,26400,OWN,4.0,VENTURE,A,9600,7.49,0,0.36,N,2,10.181157167204903
24.0,35000,RENT,0.0,MEDICAL,A,1800,7.14,0,0.05,N,2,10.463131911491967
21.0,26400,OWN,3.0,DEBTCONSOLIDATION,D,3000,14.54,0,0.11,N,4,10.181157167204903
24.0,117000,MORTGAGE,8.0,MEDICAL,A,10800,10.99,0,0.09,N,3,11.669937760751914
26.0,35000,RENT,3.0,MEDICAL,B,1800,11.36,0,0.05,N,3,10.463131911491967
22.0,117000,MORTGAGE,6.0,EDUCATION,A,11000,6.92,0,0.09,N,4,11.669937760751914
25.0,30000,RENT,9.0,MEDICAL,A,1800,8.49,1,0.06,N,2,10.308985993422082
21.0,117000,MORTGAGE,3.0,PERSONAL,D,4800,14.54,0,0.04,N,4,11.669937760751914
26.0,26400,OWN,8.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.3,N,4,10.181157167204903
26.0,117000,OWN,10.0,VENTURE,B,7200,10.74,0,0.06,N,4,11.669937760751914
23.0,117000,MORTGAGE,7.0,MEDICAL,B,3700,10.74,0,0.03,N,3,11.669937760751914
26.0,117000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,6000,7.51,0,0.05,N,4,11.669937760751914
26.0,117000,MORTGAGE,4.0,MEDICAL,A,14400,10.99,0,0.12,N,3,11.669937760751914
22.0,89250,MORTGAGE,3.0,MEDICAL,B,25000,12.53,1,0.24,N,4,11.399207904060908
23.0,117000,MORTGAGE,8.0,VENTURE,E,14000,15.68,0,0.12,Y,4,11.669937760751914
22.0,26400,OWN,1.0,PERSONAL,C,7300,13.61,0,0.28,Y,2,10.181157167204903
23.0,37500,RENT,0.0,DEBTCONSOLIDATION,A,1800,8.94,0,0.05,N,4,10.53212287826962
22.0,117000,MORTGAGE,6.0,EDUCATION,D,7500,13.24,0,0.06,N,2,11.669937760751914
25.0,117014,MORTGAGE,5.0,VENTURE,A,8400,7.29,0,0.07,N,4,11.670057410690523
23.0,117696,MORTGAGE,2.0,EDUCATION,A,15000,6.03,0,0.13,N,3,11.67586880439337
24.0,117996,MORTGAGE,6.0,VENTURE,E,18000,17.04,0,0.15,Y,3,11.6784144793958
24.0,118000,MORTGAGE,4.0,VENTURE,A,28000,7.9,0,0.24,N,4,11.678448377988165
22.0,34000,RENT,7.0,EDUCATION,C,1800,10.99,1,0.05,N,2,10.434145214930487
26.0,118000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,25000,7.9,0,0.21,N,2,11.678448377988165
26.0,40000,RENT,0.0,VENTURE,C,1800,13.23,0,0.04,Y,3,10.596659732783579
24.0,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,5.42,0,0.04,N,2,11.678448377988165
23.0,90100,MORTGAGE,7.0,MEDICAL,E,21600,10.99,1,0.2,Y,2,11.408686542313973
21.0,26300,OWN,4.0,MEDICAL,A,7500,6.62,0,0.29,N,4,10.177362240256695
25.0,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.13,N,4,11.678448377988165
25.0,118000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,11.12,0,0.21,N,2,11.678448377988165
23.0,118000,MORTGAGE,4.0,PERSONAL,C,12000,13.11,0,0.1,N,3,11.678448377988165
23.0,47000,RENT,1.0,PERSONAL,C,15000,12.04,1,0.32,Y,2,10.757924157061597
21.0,118000,OWN,5.0,VENTURE,A,14000,7.88,0,0.12,N,3,11.678448377988165
22.0,26232,OWN,4.0,MEDICAL,A,6000,6.03,0,0.23,N,2,10.174773439176352
25.0,118000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,2000,7.12,0,0.02,N,2,11.678448377988165
25.0,118189,MORTGAGE,9.0,VENTURE,B,25000,11.49,0,0.21,N,3,11.680048778006286
22.0,48000,RENT,6.0,EDUCATION,C,15000,15.96,1,0.31,N,3,10.778977123006351
25.0,118443,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4900,10.99,0,0.04,N,2,11.68219555401945
25.0,118450,MORTGAGE,4.0,DEBTCONSOLIDATION,B,15000,10.37,0,0.13,N,4,11.682254651932046
22.0,118812,MORTGAGE,6.0,MEDICAL,C,15000,13.35,0,0.13,N,2,11.685306107533345
24.0,42000,RENT,8.0,EDUCATION,C,15000,15.27,1,0.36,N,3,10.645448706505872
22.0,119000,MORTGAGE,6.0,PERSONAL,D,35000,16.49,0,0.29,N,3,11.686887175419702
22.0,107000,MORTGAGE,6.0,HOMEIMPROVEMENT,E,24000,19.69,1,0.22,Y,2,11.580593459194764
22.0,42000,RENT,6.0,MEDICAL,B,15000,9.63,1,0.36,N,3,10.645448706505872
26.0,48000,RENT,1.0,PERSONAL,C,15000,10.99,1,0.31,Y,2,10.778977123006351
23.0,48000,RENT,5.0,EDUCATION,A,15000,6.91,1,0.31,N,2,10.778977123006351
26.0,119000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,7.74,0,0.08,N,4,11.686887175419702
26.0,119000,MORTGAGE,6.0,VENTURE,D,15000,14.42,0,0.13,N,2,11.686887175419702
23.0,119496,MORTGAGE,7.0,EDUCATION,A,12000,7.88,0,0.1,N,4,11.691046545436066
23.0,119500,MORTGAGE,4.0,PERSONAL,A,24000,7.51,0,0.2,N,2,11.691080018519527
24.0,119500,OWN,8.0,HOMEIMPROVEMENT,B,3500,12.18,0,0.03,N,2,11.691080018519527
22.0,26000,OWN,2.0,EDUCATION,A,7100,7.49,0,0.27,N,2,10.165890277802454
25.0,120000,MORTGAGE,4.0,EDUCATION,B,10000,9.91,0,0.08,N,4,11.695255355062795
25.0,48000,RENT,9.0,PERSONAL,B,15000,10.99,1,0.31,N,2,10.778977123006351
23.0,48000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.75,1,0.31,N,3,10.778977123006351
22.0,48000,RENT,6.0,EDUCATION,A,15000,7.51,1,0.31,N,2,10.778977123006351
21.0,48000,RENT,1.0,PERSONAL,B,15000,11.48,1,0.31,N,3,10.778977123006351
24.0,120000,MORTGAGE,8.0,EDUCATION,A,10000,6.03,0,0.08,N,4,11.695255355062795
26.0,120000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,23000,6.62,0,0.19,N,3,11.695255355062795
22.0,48000,RENT,5.0,MEDICAL,B,15000,11.89,1,0.31,N,4,10.778977123006351
24.0,120000,MORTGAGE,8.0,VENTURE,A,20000,7.9,0,0.17,N,4,11.695255355062795
22.0,120000,MORTGAGE,4.0,EDUCATION,A,6000,8.9,0,0.05,N,3,11.695255355062795
26.0,120000,MORTGAGE,4.0,VENTURE,B,25000,12.69,0,0.21,N,2,11.695255355062795
23.0,120000,MORTGAGE,7.0,VENTURE,B,4400,11.71,0,0.04,N,3,11.695255355062795
23.0,48800,RENT,3.0,EDUCATION,B,15000,11.36,1,0.31,N,4,10.795506083434564
25.0,43000,RENT,9.0,MEDICAL,D,15000,15.57,1,0.35,N,3,10.668978650219241
25.0,49000,RENT,5.0,MEDICAL,B,15000,12.18,1,0.31,N,4,10.799595985047786
24.0,49812,RENT,4.0,MEDICAL,A,15000,6.17,0,0.3,N,3,10.816031273123349
25.0,120000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3000,14.27,0,0.03,Y,4,11.695255355062795
22.0,120000,MORTGAGE,6.0,EDUCATION,B,8000,12.69,0,0.07,N,2,11.695255355062795
22.0,120000,MORTGAGE,3.0,PERSONAL,B,8900,11.71,0,0.07,N,2,11.695255355062795
22.0,50000,RENT,6.0,EDUCATION,A,15000,6.03,0,0.3,N,2,10.819798284210286
25.0,120000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.17,N,2,11.695255355062795
25.0,120000,MORTGAGE,5.0,PERSONAL,A,28000,7.9,0,0.23,N,2,11.695255355062795
23.0,120000,MORTGAGE,4.0,EDUCATION,B,2400,12.42,0,0.02,N,3,11.695255355062795
25.0,120000,MORTGAGE,7.0,EDUCATION,C,15000,14.65,0,0.13,N,4,11.695255355062795
23.0,108000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,10000,10.99,1,0.09,Y,2,11.58989576532275
26.0,50000,RENT,3.0,EDUCATION,B,15000,9.91,0,0.3,N,3,10.819798284210286
24.0,50000,RENT,0.0,EDUCATION,C,15000,13.49,0,0.3,Y,4,10.819798284210286
25.0,120000,MORTGAGE,5.0,MEDICAL,A,10000,6.62,0,0.08,N,3,11.695255355062795
24.0,25920,OWN,4.0,EDUCATION,D,3250,15.99,0,0.13,Y,4,10.162808729968926
23.0,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,9.91,0,0.08,N,3,11.695255355062795
23.0,120000,MORTGAGE,8.0,EDUCATION,B,4000,10.65,0,0.03,N,2,11.695255355062795
22.0,25899,OWN,7.0,VENTURE,B,6250,12.69,0,0.24,N,2,10.16199824768763
23.0,120000,MORTGAGE,3.0,VENTURE,A,5000,8.9,0,0.04,N,4,11.695255355062795
24.0,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,7000,15.62,0,0.06,N,2,11.695255355062795
25.0,120000,MORTGAGE,9.0,MEDICAL,A,5000,8.49,0,0.04,N,3,11.695255355062795
26.0,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,5600,13.49,0,0.05,Y,3,11.695255355062795
23.0,120000,MORTGAGE,7.0,MEDICAL,A,8500,5.42,0,0.07,N,4,11.695255355062795
22.0,44000,RENT,5.0,HOMEIMPROVEMENT,B,15000,11.11,1,0.34,N,3,10.691967639914864
23.0,120000,MORTGAGE,3.0,MEDICAL,B,30000,11.49,0,0.25,N,4,11.695255355062795
22.0,120000,MORTGAGE,0.0,EDUCATION,D,16800,15.62,0,0.14,N,4,11.695255355062795
26.0,120000,MORTGAGE,11.0,VENTURE,A,10000,5.99,0,0.08,N,4,11.695255355062795
23.0,50000,RENT,7.0,PERSONAL,B,15000,10.37,0,0.3,N,3,10.819798284210286
24.0,120000,MORTGAGE,8.0,PERSONAL,B,8575,10.99,0,0.07,N,3,11.695255355062795
24.0,91800,OWN,8.0,MEDICAL,E,10000,19.29,1,0.09,N,2,11.427378469795439
26.0,108000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,11.49,1,0.14,N,3,11.58989576532275
25.0,120000,MORTGAGE,9.0,PERSONAL,C,21000,13.49,0,0.17,N,4,11.695255355062795
23.0,120000,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0,0.1,N,3,11.695255355062795
25.0,120000,MORTGAGE,2.0,PERSONAL,F,10000,20.99,0,0.08,N,4,11.695255355062795
22.0,120000,MORTGAGE,3.0,MEDICAL,C,5000,14.79,0,0.04,N,2,11.695255355062795
24.0,120000,MORTGAGE,9.0,EDUCATION,B,20000,9.99,0,0.17,N,4,11.695255355062795
24.0,120000,OWN,8.0,EDUCATION,A,5275,5.42,0,0.04,N,4,11.695255355062795
23.0,120000,MORTGAGE,7.0,MEDICAL,A,6000,6.99,0,0.05,N,3,11.695255355062795
23.0,50000,RENT,1.0,VENTURE,C,15000,13.61,0,0.3,N,3,10.819798284210286
22.0,120000,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.1,N,4,11.695255355062795
24.0,120000,MORTGAGE,5.0,PERSONAL,A,16000,6.99,0,0.13,N,4,11.695255355062795
23.0,50000,RENT,7.0,PERSONAL,A,15000,7.88,0,0.3,N,4,10.819798284210286
24.0,91800,MORTGAGE,8.0,MEDICAL,D,5000,15.99,1,0.05,N,2,11.427378469795439
23.0,120000,MORTGAGE,5.0,MEDICAL,B,6000,9.99,0,0.05,N,3,11.695255355062795
25.0,44000,RENT,1.0,EDUCATION,D,15000,14.59,1,0.34,N,4,10.691967639914864
24.0,50000,RENT,2.0,VENTURE,B,15000,11.36,0,0.3,N,2,10.819798284210286
24.0,120000,MORTGAGE,3.0,MEDICAL,A,4800,5.99,0,0.04,N,4,11.695255355062795
24.0,120000,MORTGAGE,8.0,PERSONAL,C,20000,12.99,0,0.17,Y,2,11.695255355062795
23.0,120000,OWN,7.0,VENTURE,B,3600,10.59,0,0.03,N,4,11.695255355062795
22.0,120000,MORTGAGE,3.0,MEDICAL,A,22000,7.49,0,0.18,N,3,11.695255355062795
23.0,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3750,5.42,0,0.03,N,3,11.695255355062795
26.0,120000,MORTGAGE,5.0,EDUCATION,B,13000,10.99,0,0.11,N,2,11.695255355062795
25.0,120000,MORTGAGE,7.0,MEDICAL,A,14500,7.49,0,0.12,N,4,11.695255355062795
26.0,120000,MORTGAGE,10.0,MEDICAL,C,5000,13.49,0,0.04,Y,2,11.695255355062795
26.0,120000,MORTGAGE,5.0,EDUCATION,A,8000,7.29,0,0.07,N,2,11.695255355062795
25.0,120000,MORTGAGE,9.0,PERSONAL,A,10000,5.42,0,0.08,N,4,11.695255355062795
26.0,50004,RENT,3.0,VENTURE,C,15000,13.72,0,0.3,Y,4,10.819878279410617
22.0,50004,RENT,6.0,VENTURE,D,15000,15.05,0,0.3,Y,2,10.819878279410617
23.0,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.13,N,4,11.695255355062795
23.0,120000,MORTGAGE,7.0,EDUCATION,B,18225,10.99,0,0.15,N,3,11.695255355062795
24.0,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,14000,10.74,0,0.12,N,3,11.695255355062795
22.0,44172,RENT,4.0,PERSONAL,B,15000,10.37,1,0.34,N,3,10.695869021686462
26.0,50400,RENT,10.0,HOMEIMPROVEMENT,B,15000,10.75,0,0.3,N,2,10.827766295132466
25.0,120000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,28000,10.74,0,0.23,N,3,11.695255355062795
25.0,50500,RENT,4.0,VENTURE,B,15000,11.14,0,0.3,N,4,10.829748417047593
25.0,120000,MORTGAGE,9.0,PERSONAL,B,10000,10.37,0,0.08,N,3,11.695255355062795
26.0,120000,MORTGAGE,10.0,MEDICAL,A,10000,5.42,0,0.08,N,2,11.695255355062795
26.0,120000,MORTGAGE,0.0,EDUCATION,A,6000,10.99,0,0.05,N,2,11.695255355062795
22.0,120000,MORTGAGE,2.0,EDUCATION,A,17400,7.66,0,0.14,N,2,11.695255355062795
22.0,51000,RENT,6.0,DEBTCONSOLIDATION,B,15000,11.11,0,0.29,N,4,10.839600519357369
23.0,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,N,4,11.695255355062795
25.0,25000,OWN,9.0,VENTURE,A,6000,7.51,0,0.24,N,2,10.12667110305036
24.0,51000,RENT,6.0,MEDICAL,B,15000,11.12,0,0.29,N,3,10.839600519357369
23.0,120000,MORTGAGE,2.0,PERSONAL,D,24250,16.02,0,0.2,Y,4,11.695255355062795
25.0,51000,RENT,1.0,VENTURE,C,15000,13.48,0,0.29,Y,4,10.839600519357369
23.0,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,16000,10.37,0,0.13,N,3,11.695255355062795
24.0,120000,OWN,8.0,PERSONAL,D,15000,15.28,0,0.13,N,3,11.695255355062795
25.0,120000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.08,N,2,11.695255355062795
25.0,120000,MORTGAGE,2.0,EDUCATION,B,13000,9.99,0,0.11,N,4,11.695255355062795
26.0,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.21,N,3,11.695255355062795
26.0,91800,MORTGAGE,10.0,MEDICAL,E,10000,16.32,1,0.09,Y,4,11.427378469795439
24.0,51500,RENT,8.0,EDUCATION,A,15000,8.49,0,0.29,N,2,10.849356503939038
22.0,25000,OWN,4.0,VENTURE,A,5000,6.03,0,0.2,N,2,10.12667110305036
25.0,25000,OWN,4.0,EDUCATION,A,8500,6.03,0,0.34,N,2,10.12667110305036
24.0,51996,RENT,2.0,MEDICAL,C,15000,13.22,0,0.29,N,3,10.858941303591607
26.0,120000,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0,0.08,N,4,11.695255355062795
24.0,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,8400,13.72,0,0.07,Y,2,11.695255355062795
23.0,46000,RENT,3.0,MEDICAL,D,15000,16.0,1,0.33,N,4,10.736418414365376
23.0,52000,RENT,7.0,VENTURE,C,15000,14.26,0,0.29,N,3,10.859018228147887
